AIRPORT,Year,Month,INBOUND DOM,OUTBOUND DOM,INBOUND INTERNAT,OUTBOUND INTERNAT,Domestic Total,International Total
SYDNEY,2011,8,1010698,993479,462526,475601,2004177,938127
SYDNEY,2011,9,993432,1015818,482585,511900,2009250,994485
SYDNEY,2011,10,1032168,1027640,566982,463447,2059808,1030429
SYDNEY,2011,11,1023583,1019531,471165,480997,2043114,952162
SYDNEY,2011,12,1023737,1010189,516227,594998,2033926,1111225
SYDNEY,2012,1,976748,994534,636764,544134,1971282,1180898
SYDNEY,2012,2,922882,932060,502187,438793,1854942,940980
SYDNEY,2012,3,1045541,1031426,473869,498448,2076967,972317
SYDNEY,2012,4,1002005,1002316,493981,507349,2004321,1001330
SYDNEY,2012,5,986288,970793,415903,460344,1957081,876247
SYDNEY,2012,6,946941,943508,447918,531028,1890449,978946
SYDNEY,2012,7,1049721,1064864,585208,491435,2114585,1076643
SYDNEY,2012,8,1060628,1041343,490990,513955,2101971,1004945
SYDNEY,2012,9,1053607,1069913,512937,543135,2123520,1056072
SYDNEY,2012,10,1111778,1107024,582555,480934,2218802,1063489
SYDNEY,2012,11,1098924,1093331,503626,522024,2192255,1025650
SYDNEY,2012,12,1078993,1053709,556732,634944,2132702,1191676
SYDNEY,2013,1,1021964,1040218,651121,559445,2062182,1210566
SYDNEY,2013,2,938481,940265,513791,460487,1878746,974278
SYDNEY,2013,3,1063795,1050688,507531,532984,2114483,1040515
SYDNEY,2013,4,1054470,1048890,507852,520156,2103360,1028008
SYDNEY,2013,5,1004327,991223,447696,488558,1995550,936254
SYDNEY,2013,6,972477,974320,466995,542461,1946797,1009456
SYDNEY,2013,7,1101767,1102001,609690,529985,2203768,1139675
SYDNEY,2013,8,1076609,1058103,523344,542194,2134712,1065538
SYDNEY,2013,9,1042028,1061600,536112,561318,2103628,1097430
SYDNEY,2013,10,1149680,1144501,610674,497724,2294181,1108398
SYDNEY,2013,11,1088671,1080518,530129,542880,2169189,1073009
SYDNEY,2013,12,1113579,1096486,578786,671972,2210065,1250758
SYDNEY,2014,1,1065915,1082908,698668,608317,2148823,1306985
SYDNEY,2014,2,966175,953742,541240,495993,1919917,1037233
SYDNEY,2014,3,1075212,1065090,513803,530525,2140302,1044328
SYDNEY,2014,4,1054858,1046448,526287,566949,2101306,1093236
SYDNEY,2014,5,1017429,1001898,483268,509089,2019327,992357
SYDNEY,2014,6,972837,972810,463814,565678,1945647,1029492
SYDNEY,2014,7,1088070,1090076,613345,528745,2178146,1142090
SYDNEY,2014,8,1072351,1056340,524448,551983,2128691,1076431
SYDNEY,2014,9,1057089,1070473,535529,554031,2127562,1089560
SYDNEY,2014,10,1174641,1172420,616131,519670,2347061,1135801
SYDNEY,2014,11,1088111,1083123,542097,546503,2171234,1088600
SYDNEY,2014,12,1100833,1088258,593553,686169,2189091,1279722
SYDNEY,2015,1,1039522,1046901,711721,614666,2086423,1326387
SYDNEY,2015,2,973110,970584,563101,503262,1943694,1066363
SYDNEY,2015,3,1105157,1095693,557245,579473,2200850,1136718
SYDNEY,2015,4,1056659,1058151,547174,551891,2114810,1099065
SYDNEY,2015,5,1029545,1017224,488608,519255,2046769,1007863
SYDNEY,2015,6,983350,995667,487652,572404,1979017,1060056
SYDNEY,2015,7,1134247,1139638,643544,567433,2273885,1210977
SYDNEY,2015,8,1080332,1065663,553594,567291,2145995,1120885
SYDNEY,2015,9,1087857,1109278,572834,579569,2197135,1152403
SYDNEY,2015,10,1176002,1166705,639213,552224,2342707,1191437
SYDNEY,2015,11,1135940,1126558,570432,579909,2262498,1150341
SYDNEY,2015,12,1157667,1146169,643342,745391,2303836,1388733
SYDNEY,2016,1,1104447,1113703,781878,675908,2218150,1457786
SYDNEY,2016,2,1056881,1054242,636639,567917,2111123,1204556
SYDNEY,2016,3,1162751,1135735,601343,625198,2298486,1226541
SYDNEY,2016,4,1105980,1120670,602761,612185,2226650,1214946
SYDNEY,2016,5,1072295,1055096,526968,555830,2127391,1082798
SYDNEY,2016,6,1032639,1022740,524116,616675,2055379,1140791
SYDNEY,2016,7,1154741,1177544,719961,627148,2332285,1347109
SYDNEY,2016,8,1112898,1096154,601925,608827,2209052,1210752
SYDNEY,2016,9,1125415,1159911,617389,630118,2285326,1247507
SYDNEY,2016,10,1202970,1174544,693223,588318,2377514,1281541
SYDNEY,2016,11,1170274,1167166,605826,622927,2337440,1228753
SYDNEY,2016,12,1162146,1165002,681661,787236,2327148,1468897
SYDNEY,2017,1,1127330,1128197,835438,724531,2255527,1559969
SYDNEY,2017,2,1029813,1028231,655651,570218,2058044,1225869
SYDNEY,2017,3,1174197,1156629,614723,629062,2330826,1243785
SYDNEY,2017,4,1120311,1122762,664691,681401,2243073,1346092
SYDNEY,2017,5,1095571,1085506,562979,593638,2181077,1156617
SYDNEY,2017,6,1060307,1056841,569557,673314,2117148,1242871
SYDNEY,2017,7,1180867,1187367,760491,662542,2368234,1423033
SYDNEY,2017,8,1125981,1110360,644683,655860,2236341,1300543
SYDNEY,2017,9,1120569,1149275,657428,669922,2269844,1327350
SYDNEY,2017,10,1234112,1210014,727017,618485,2444126,1345502
SYDNEY,2017,11,1206765,1204038,644589,666967,2410803,1311556
SYDNEY,2017,12,1186961,1189870,720485,834514,2376831,1554999
SYDNEY,2018,1,1153562,1141771,852699,733634,2295333,1586333
SYDNEY,2018,2,1065983,1071878,696311,617701,2137861,1314012
SYDNEY,2018,3,1207474,1205485,676261,692921,2412959,1369182
SYDNEY,2018,4,1164271,1149887,672810,700606,2314158,1373416
SYDNEY,2018,5,1115328,1093690,605693,624178,2209018,1229871
SYDNEY,2018,6,1075953,1052376,592992,702206,2128329,1295198
SYDNEY,2018,7,1185423,1217202,793662,696321,2402625,1489983
SYDNEY,2018,8,1169183,1156881,675440,686667,2326064,1362107
SYDNEY,2018,9,1127214,1132581,672762,684833,2259795,1357595
SYDNEY,2018,10,1241043,1241669,779641,656652,2482712,1436293
SYDNEY,2018,11,1190236,1191362,663086,684189,2381598,1347275
SYDNEY,2018,12,1155410,1161411,734848,866372,2316821,1601220
SYDNEY,2019,1,1151296,1138031,887489,768912,2289327,1656401
SYDNEY,2019,2,1041047,1041948,707952,612960,2082995,1320912
SYDNEY,2019,3,1168035,1163665,656438,672111,2331700,1328549
SYDNEY,2019,4,1143091,1140011,681293,719809,2283102,1401102
SYDNEY,2019,5,1112636,1105077,641103,658543,2217713,1299646
SYDNEY,2019,6,1056674,1037459,609046,697055,2094133,1306101
SYDNEY,2019,7,1179466,1208057,758328,692756,2387523,1451084
SYDNEY,2019,8,1154302,1141216,688054,695834,2295518,1383888
SYDNEY,2019,9,1138830,1146456,668842,689778,2285286,1358620
SYDNEY,2019,10,1276535,1267353,759129,665258,2543888,1424387
SYDNEY,2019,11,1190189,1188233,677641,682256,2378422,1359897
SYDNEY,2019,12,1167955,1180842,728207,871647,2348797,1599854
SYDNEY,2020,1,1142353,1131604,877231,775800,2273957,1653031
SYDNEY,2020,2,1003957,983714,595097,506896,1987671,1101993
SYDNEY,2020,3,657237,661525,341102,344459,1318762,685561
SYDNEY,2020,4,28082,20096,7751,33619,48178,41370
SYDNEY,2020,5,33504,28774,10119,20218,62278,30337
SYDNEY,2020,6,74605,65547,12537,21934,140152,34471
SYDNEY,2020,7,134227,140497,12877,29798,274724,42675
SYDNEY,2020,8,55176,35022,9825,28770,90198,38595
SYDNEY,2020,9,51249,45899,10035,24897,97148,34932
SYDNEY,2020,10,96350,89142,13108,23983,185492,37091
SYDNEY,2020,11,158324,148823,15900,24368,307147,40268
SYDNEY,2020,12,322699,336374,16152,26436,659073,42588
SYDNEY,2021,1,114029,82773,11032,20684,196802,31716
SYDNEY,2021,2,292959,302746,9983,14635,595705,24618
SYDNEY,2021,3,556632,564536,13957,15381,1121168,29338
SYDNEY,2021,4,750556,738789,21742,27003,1489345,48745
SYDNEY,2021,5,676101,671249,41234,42708,1347350,83942
SYDNEY,2021,6,453658,451817,39699,40536,905475,80235
SYDNEY,2021,7,40553,27111,12380,19811,67664,32191
SYDNEY,2021,8,13222,11544,7955,18448,24766,26403
SYDNEY,2021,9,12745,9916,4410,14062,22661,18472
SYDNEY,2021,10,25530,19808,3662,15753,45338,19415
SYDNEY,2021,11,205713,200654,42178,49870,406367,92048
SYDNEY,2021,12,454384,494734,112764,129642,949118,242406
SYDNEY,2022,1,485546,464651,153721,103167,950197,256888
SYDNEY,2022,2,494968,506011,134032,88762,1000979,222794
SYDNEY,2022,3,749213,751972,177024,160206,1501185,337230
SYDNEY,2022,4,971618,965691,259434,279098,1937309,538532
SYDNEY,2022,5,917829,913466,287411,289660,1831295,577071
SYDNEY,2022,6,939255,934024,319268,376620,1873279,695888
SYDNEY,2022,7,991750,998766,449878,404429,1990516,854307
SYDNEY,2022,8,934771,926384,420285,385639,1861155,805924
SYDNEY,2022,9,962376,987040,433437,429297,1949416,862734
SYDNEY,2022,10,1037067,1008502,491670,415469,2045569,907139
SYDNEY,2022,11,1002829,992588,484849,489552,1995417,974401
SYDNEY,2022,12,964858,971746,529261,621131,1936604,1150392
SYDNEY,2023,1,948915,939497,671268,574067,1888412,1245335
SYDNEY,2023,2,861434,863783,566934,453954,1725217,1020888
SYDNEY,2023,3,1031011,1047451,551400,551878,2078462,1103278
SYDNEY,2023,4,989792,971078,560311,570535,1960870,1130846
SYDNEY,2023,5,966916,964192,534733,553471,1931108,1088204
SYDNEY,2023,6,953000,941898,543365,626860,1894898,1170225
SYDNEY,2023,7,1025041,1047334,705713,602013,2072375,1307726
SYDNEY,2023,8,1017021,1001240,624566,612723,2018261,1237289
SYDNEY,2023,9,1035511,1058562,638554,640991,2094073,1279545
SYDNEY,2023,10,1106033,1077919,695855,594999,2183952,1290854
SYDNEY,2023,11,1080530,1067998,624043,641640,2148528,1265683
SYDNEY,2023,12,1039226,1043350,680443,818750,2082576,1499193
SYDNEY,2024,1,1015444,1015279,853678,701745,2030723,1555423
SYDNEY,2024,2,999591,991141,708756,597237,1990732,1305993
SYDNEY,2024,3,1069650,1063723,633865,672069,2133373,1305934
SYDNEY,2024,4,1020395,1027326,646591,663563,2047721,1310154
TOWNSVILLE,2009,1,54834,51765,0,0,106599,0
TOWNSVILLE,2009,2,46833,47178,0,0,94011,0
TOWNSVILLE,2009,3,56789,56637,0,0,113426,0
TOWNSVILLE,2009,4,61354,60487,0,0,121841,0
TOWNSVILLE,2009,5,64684,63709,0,0,128393,0
TOWNSVILLE,2009,6,63939,62856,0,0,126795,0
TOWNSVILLE,2009,7,72573,70681,0,0,143254,0
TOWNSVILLE,2009,8,67166,66240,0,0,133406,0
TOWNSVILLE,2009,9,64553,65331,0,0,129884,0
TOWNSVILLE,2009,10,67100,66383,0,0,133483,0
TOWNSVILLE,2009,11,62942,62726,0,0,125668,0
TOWNSVILLE,2009,12,61371,64099,0,0,125470,0
TOWNSVILLE,2010,1,57683,54094,0,0,111777,0
TOWNSVILLE,2010,2,54481,54482,0,0,108963,0
TOWNSVILLE,2010,3,61328,59317,0,0,120645,0
TOWNSVILLE,2010,4,63419,62319,0,0,125738,0
TOWNSVILLE,2010,5,63472,62951,0,0,126423,0
TOWNSVILLE,2010,6,66906,66752,0,0,133658,0
TOWNSVILLE,2010,7,74752,73971,0,0,148723,0
TOWNSVILLE,2010,8,73506,72594,0,0,146100,0
TOWNSVILLE,2010,9,71311,73482,0,0,144793,0
TOWNSVILLE,2010,10,72820,73249,0,0,146069,0
TOWNSVILLE,2010,11,65417,67350,0,0,132767,0
TOWNSVILLE,2010,12,68741,74353,432,882,143094,1314
TOWNSVILLE,2011,1,63002,56390,1124,818,119392,1942
TOWNSVILLE,2011,2,52145,51796,567,593,103941,1160
TOWNSVILLE,2011,3,66595,67266,537,617,133861,1154
TOWNSVILLE,2011,4,67086,66172,437,567,133258,1004
TOWNSVILLE,2011,5,68038,68072,524,321,136110,845
TOWNSVILLE,2011,6,66706,67428,355,399,134134,754
TOWNSVILLE,2011,7,76522,74194,611,514,150716,1125
TOWNSVILLE,2011,8,70256,72262,400,340,142518,740
TOWNSVILLE,2011,9,70603,72577,476,290,143180,766
TOWNSVILLE,2011,10,69682,69745,15,87,139427,102
TOWNSVILLE,2011,11,65601,67450,0,0,133051,0
TOWNSVILLE,2011,12,66509,71194,0,0,137703,0
TOWNSVILLE,2012,1,62176,57171,0,0,119347,0
TOWNSVILLE,2012,2,58957,58549,0,0,117506,0
TOWNSVILLE,2012,3,65382,67338,0,0,132720,0
TOWNSVILLE,2012,4,67048,64734,0,0,131782,0
TOWNSVILLE,2012,5,68538,68825,0,0,137363,0
TOWNSVILLE,2012,6,69123,69402,0,0,138525,0
TOWNSVILLE,2012,7,74222,72849,0,0,147071,0
TOWNSVILLE,2012,8,68534,70183,0,0,138717,0
TOWNSVILLE,2012,9,67250,68960,0,0,136210,0
TOWNSVILLE,2012,10,72062,71252,0,0,143314,0
TOWNSVILLE,2012,11,65396,67853,0,0,133249,0
TOWNSVILLE,2012,12,64520,69414,0,0,133934,0
TOWNSVILLE,2013,1,61932,56480,0,0,118412,0
TOWNSVILLE,2013,2,53701,53918,0,0,107619,0
TOWNSVILLE,2013,3,61612,61684,0,0,123296,0
TOWNSVILLE,2013,4,64547,62765,0,0,127312,0
TOWNSVILLE,2013,5,64213,64376,0,0,128589,0
TOWNSVILLE,2013,6,65780,66216,0,0,131996,0
TOWNSVILLE,2013,7,75176,72844,0,0,148020,0
TOWNSVILLE,2013,8,67861,69454,0,0,137315,0
TOWNSVILLE,2013,9,68135,69670,0,0,137805,0
TOWNSVILLE,2013,10,70418,69925,0,0,140343,0
TOWNSVILLE,2013,11,59143,61744,0,0,120887,0
TOWNSVILLE,2013,12,65561,69424,0,0,134985,0
TOWNSVILLE,2014,1,58441,53757,0,0,112198,0
TOWNSVILLE,2014,2,50287,50424,0,0,100711,0
TOWNSVILLE,2014,3,58520,57261,0,0,115781,0
TOWNSVILLE,2014,4,60736,61524,0,0,122260,0
TOWNSVILLE,2014,5,62178,61671,0,0,123849,0
TOWNSVILLE,2014,6,64444,64334,0,0,128778,0
TOWNSVILLE,2014,7,72058,70381,0,0,142439,0
TOWNSVILLE,2014,8,65323,66678,0,0,132001,0
TOWNSVILLE,2014,9,65984,68438,0,0,134422,0
TOWNSVILLE,2014,10,68153,67986,0,0,136139,0
TOWNSVILLE,2014,11,57638,59537,0,0,117175,0
TOWNSVILLE,2014,12,64541,67547,0,0,132088,0
TOWNSVILLE,2015,1,57879,54030,0,0,111909,0
TOWNSVILLE,2015,2,48886,49553,0,0,98439,0
TOWNSVILLE,2015,3,59989,58009,0,0,117998,0
TOWNSVILLE,2015,4,61695,62149,0,0,123844,0
TOWNSVILLE,2015,5,62664,61362,0,0,124026,0
TOWNSVILLE,2015,6,63967,63610,0,0,127577,0
TOWNSVILLE,2015,7,73303,71720,0,0,145023,0
TOWNSVILLE,2015,8,64519,66566,0,0,131085,0
TOWNSVILLE,2015,9,66864,67845,1111,1698,134709,2809
TOWNSVILLE,2015,10,67865,67814,1815,1720,135679,3535
TOWNSVILLE,2015,11,59754,61357,348,881,121111,1229
TOWNSVILLE,2015,12,62377,66334,1571,1979,128711,3550
TOWNSVILLE,2016,1,58001,53823,1864,1370,111824,3234
TOWNSVILLE,2016,2,49452,48711,1352,1370,98163,2722
TOWNSVILLE,2016,3,58566,58563,1555,1604,117129,3159
TOWNSVILLE,2016,4,61298,59331,1417,1604,120629,3021
TOWNSVILLE,2016,5,63397,62570,1685,1933,125967,3618
TOWNSVILLE,2016,6,64868,64899,1663,2044,129767,3707
TOWNSVILLE,2016,7,72641,70220,1973,1919,142861,3892
TOWNSVILLE,2016,8,64208,66056,1609,1800,130264,3409
TOWNSVILLE,2016,9,66576,68269,1969,1734,134845,3703
TOWNSVILLE,2016,10,64602,64935,2053,1842,129537,3895
TOWNSVILLE,2016,11,58528,59861,1523,1763,118389,3286
TOWNSVILLE,2016,12,61979,66646,1746,2087,128625,3833
TOWNSVILLE,2017,1,57767,53413,2224,1623,111180,3847
TOWNSVILLE,2017,2,48518,48312,1677,1594,96830,3271
TOWNSVILLE,2017,3,56804,58317,1603,1632,115121,3235
TOWNSVILLE,2017,4,64609,62128,2025,2257,126737,4282
TOWNSVILLE,2017,5,60639,61928,1954,2370,122567,4324
TOWNSVILLE,2017,6,66427,66254,2106,2123,132681,4229
TOWNSVILLE,2017,7,76628,73840,2452,2457,150468,4909
TOWNSVILLE,2017,8,69682,70924,2373,2231,140606,4604
TOWNSVILLE,2017,9,68660,71256,2197,2368,139916,4565
TOWNSVILLE,2017,10,70105,69779,2278,2100,139884,4378
TOWNSVILLE,2017,11,62743,66059,1622,1747,128802,3369
TOWNSVILLE,2017,12,65924,70774,1467,2055,136698,3522
TOWNSVILLE,2018,1,62969,57216,2279,2327,120185,4606
TOWNSVILLE,2018,2,51968,52403,2180,2140,104371,4320
TOWNSVILLE,2018,3,67182,67984,1744,1355,135166,3099
TOWNSVILLE,2018,4,63974,63336,415,443,127310,858
TOWNSVILLE,2018,5,66895,67054,263,284,133949,547
TOWNSVILLE,2018,6,65091,65021,375,318,130112,693
TOWNSVILLE,2018,7,80489,78946,425,383,159435,808
TOWNSVILLE,2018,8,72455,74122,354,318,146577,672
TOWNSVILLE,2018,9,67395,69792,252,332,137187,584
TOWNSVILLE,2018,10,70570,69634,0,0,140204,0
TOWNSVILLE,2018,11,63340,65756,0,0,129096,0
TOWNSVILLE,2018,12,63038,67481,0,0,130519,0
TOWNSVILLE,2019,1,61344,56845,0,0,118189,0
TOWNSVILLE,2019,2,50268,49998,0,0,100266,0
TOWNSVILLE,2019,3,62804,63951,0,0,126755,0
TOWNSVILLE,2019,4,67238,66720,0,0,133958,0
TOWNSVILLE,2019,5,67451,67615,0,0,135066,0
TOWNSVILLE,2019,6,68347,66772,0,0,135119,0
TOWNSVILLE,2019,7,78060,76324,0,0,154384,0
TOWNSVILLE,2019,8,72244,74283,0,0,146527,0
TOWNSVILLE,2019,9,71820,73743,0,0,145563,0
TOWNSVILLE,2019,10,72692,73110,0,0,145802,0
TOWNSVILLE,2019,11,64379,66370,0,0,130749,0
TOWNSVILLE,2019,12,67064,71298,0,0,138362,0
TOWNSVILLE,2020,1,63574,59105,0,0,122679,0
TOWNSVILLE,2020,2,53546,51590,0,0,105136,0
TOWNSVILLE,2020,3,44037,43063,0,0,87100,0
TOWNSVILLE,2020,4,3786,4068,0,0,7854,0
TOWNSVILLE,2020,5,4672,4575,0,0,9247,0
TOWNSVILLE,2020,6,11330,11590,0,0,22920,0
TOWNSVILLE,2020,7,28925,27368,0,0,56293,0
TOWNSVILLE,2020,8,27166,27623,0,0,54789,0
TOWNSVILLE,2020,9,30779,30772,0,0,61551,0
TOWNSVILLE,2020,10,33293,34139,0,0,67432,0
TOWNSVILLE,2020,11,34426,34806,0,0,69232,0
TOWNSVILLE,2020,12,46643,47427,0,0,94070,0
TOWNSVILLE,2021,1,36601,36701,0,0,73302,0
TOWNSVILLE,2021,2,35876,36302,0,0,72178,0
TOWNSVILLE,2021,3,47197,46734,0,0,93931,0
TOWNSVILLE,2021,4,54512,54531,0,0,109043,0
TOWNSVILLE,2021,5,56918,55921,0,0,112839,0
TOWNSVILLE,2021,6,55616,55914,0,0,111530,0
TOWNSVILLE,2021,7,45465,45386,0,0,90851,0
TOWNSVILLE,2021,8,28531,30449,0,0,58980,0
TOWNSVILLE,2021,9,44252,45090,0,0,89342,0
TOWNSVILLE,2021,10,42096,42471,0,0,84567,0
TOWNSVILLE,2021,11,42950,43775,0,0,86725,0
TOWNSVILLE,2021,12,52968,53049,0,0,106017,0
TOWNSVILLE,2022,1,40703,39849,0,0,80552,0
TOWNSVILLE,2022,2,37643,38041,0,0,75684,0
TOWNSVILLE,2022,3,52878,53425,0,0,106303,0
TOWNSVILLE,2022,4,67765,67181,0,0,134946,0
TOWNSVILLE,2022,5,67961,66930,0,0,134891,0
TOWNSVILLE,2022,6,73181,72557,0,0,145738,0
TOWNSVILLE,2022,7,77032,76450,0,0,153482,0
TOWNSVILLE,2022,8,70474,71884,0,0,142358,0
TOWNSVILLE,2022,9,72163,73570,0,0,145733,0
TOWNSVILLE,2022,10,71632,72223,0,0,143855,0
TOWNSVILLE,2022,11,63881,66759,0,0,130640,0
TOWNSVILLE,2022,12,63600,66405,0,0,130005,0
TOWNSVILLE,2023,1,60780,57776,0,0,118556,0
TOWNSVILLE,2023,2,54278,54972,0,0,109250,0
TOWNSVILLE,2023,3,70734,70157,0,0,140891,0
TOWNSVILLE,2023,4,68197,67452,0,0,135649,0
TOWNSVILLE,2023,5,72574,71584,0,0,144158,0
TOWNSVILLE,2023,6,78209,76273,0,0,154482,0
TOWNSVILLE,2023,7,81864,80540,0,0,162404,0
TOWNSVILLE,2023,8,76129,79501,0,0,155630,0
TOWNSVILLE,2023,9,71745,73575,0,0,145320,0
TOWNSVILLE,2023,10,73485,73111,0,0,146596,0
TOWNSVILLE,2023,11,68318,70954,0,0,139272,0
TOWNSVILLE,2023,12,68243,70691,0,0,138934,0
TOWNSVILLE,2024,1,59516,55811,0,0,115327,0
TOWNSVILLE,2024,2,59815,60581,0,0,120396,0
TOWNSVILLE,2024,3,68045,67585,0,0,135630,0
TOWNSVILLE,2024,4,69222,67664,0,0,136886,0
